,Num data,lr_1,lr_2,lr_3,lr_4,lr_5,lr_6,lr_7,lr_8,lr_9,lr_10
0,10.0,0.5253752199030659,0.14403141492729932,0.6186561950242335,0.14403141492729932,0.6186561950242335,0.14403141492729932,0.23731239004846705,0.14403141492729932,0.14403141492729932,0.6186561950242335
1,100.0,0.10589703442972265,0.29656893691760605,0.12290924855573712,0.37283769791275917,0.14403141492729932,0.008506107063007183,0.22030017592245268,0.3347033174151825,0.2584345564200294,0.22030017592245268
2,1000.0,0.014374521235538824,0.12496422467851098,0.0525089017331155,0.029628273434569495,0.006747645136023488,0.0657076778093722,0.01818795928529649,0.07157609198190384,0.02200139733505416,0.02200139733505416
3,10000.0,0.02276408494500561,0.06127980924755801,0.0357297lkioi9o97431418172,0.06661862251721878,0.0056036137210961024,0.04869546368335784,0.05174621412316384,0.06852534154209762,0.01094242699075688,0.02543349157983589
4,100000.0,0.03103924551297976,0.038666121612495094,0.03317477082084407,0.03401372719179075,0.03550096803119625,0.03916186855896366,0.036111118119157445,0.036187386880152675,0.02959013905407188,0.043737994218672784
